frame,time_sec,track_id,class_id,class_name,team_id,team_label,confidence,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,api_time,team_model_ready
5,0.2,20,1,player,2.0,team_2,0.8893412351608276,1105.0,319.0,1134.0,391.0,1119.5,355.0,1119.5,391.0,0.36458253860473633,True
5,0.2,21,1,player,2.0,team_2,0.8804500699043274,1097.0,281.0,1134.0,335.0,1115.5,308.0,1115.5,335.0,0.36458253860473633,True
5,0.2,7,1,player,2.0,team_2,0.8375391364097595,925.0,323.0,959.0,397.0,942.0,360.0,942.0,397.0,0.36458253860473633,True
5,0.2,18,3,referee,,,0.8171418309211731,1392.0,119.0,1411.0,168.0,1401.5,143.5,1401.5,168.0,0.36458253860473633,True
5,0.2,16,2,goalkeeper,,,0.794583797454834,560.0,282.0,594.0,355.0,577.0,318.5,577.0,355.0,0.36458253860473633,True
6,0.24,11,1,player,1.0,team_1,0.9446799755096436,739.0,388.0,787.0,456.0,763.0,422.0,763.0,456.0,0.31737256050109863,True
6,0.24,3,1,player,1.0,team_1,0.9347683191299438,572.0,529.0,626.0,597.0,599.0,563.0,599.0,597.0,0.31737256050109863,True
6,0.24,4,1,player,2.0,team_2,0.9336054921150208,630.0,498.0,680.0,571.0,655.0,534.5,655.0,571.0,0.31737256050109863,True
6,0.24,1,1,player,1.0,team_1,0.9308454394340515,840.0,351.0,890.0,414.0,865.0,382.5,865.0,414.0,0.31737256050109863,True
6,0.24,10,1,player,2.0,team_2,0.9262436628341675,1552.0,491.0,1591.0,567.0,1571.5,529.0,1571.5,567.0,0.31737256050109863,True
6,0.24,8,1,player,1.0,team_1,0.9239896535873413,973.0,298.0,1011.0,359.0,992.0,328.5,992.0,359.0,0.31737256050109863,True
6,0.24,9,1,player,1.0,team_1,0.914106011390686,1431.0,523.0,1467.0,608.0,1449.0,565.5,1449.0,608.0,0.31737256050109863,True
6,0.24,16,2,goalkeeper,,,0.913838803768158,556.0,282.0,590.0,354.0,573.0,318.0,573.0,354.0,0.31737256050109863,True
6,0.24,2,1,player,2.0,team_2,0.9121025204658508,579.0,693.0,634.0,791.0,606.5,742.0,606.5,791.0,0.31737256050109863,True
6,0.24,12,1,player,2.0,team_2,0.9117206931114197,983.0,587.0,1018.0,674.0,1000.5,630.5,1000.5,674.0,0.31737256050109863,True
6,0.24,19,1,player,1.0,team_1,0.9109894037246704,889.0,336.0,937.0,402.0,913.0,369.0,913.0,402.0,0.31737256050109863,True
6,0.24,5,1,player,1.0,team_1,0.9099938273429871,486.0,640.0,533.0,741.0,509.5,690.5,509.5,741.0,0.31737256050109863,True
6,0.24,15,1,player,2.0,team_2,0.9091367125511169,1436.0,836.0,1492.0,953.0,1464.0,894.5,1464.0,953.0,0.31737256050109863,True
6,0.24,13,1,player,2.0,team_2,0.9068534970283508,353.0,768.0,387.0,875.0,370.0,821.5,370.0,875.0,0.31737256050109863,True
6,0.24,14,1,player,1.0,team_1,0.8990075588226318,1292.0,262.0,1318.0,326.0,1305.0,294.0,1305.0,326.0,0.31737256050109863,True
6,0.24,20,1,player,2.0,team_2,0.896225094795227,1100.0,319.0,1128.0,390.0,1114.0,354.5,1114.0,390.0,0.31737256050109863,True
6,0.24,6,1,player,1.0,team_1,0.8811394572257996,451.0,738.0,493.0,838.0,472.0,788.0,472.0,838.0,0.31737256050109863,True
6,0.24,17,1,player,2.0,team_2,0.8799102902412415,1717.0,208.0,1739.0,272.0,1728.0,240.0,1728.0,272.0,0.31737256050109863,True
6,0.24,21,1,player,2.0,team_2,0.8689860105514526,1094.0,281.0,1129.0,336.0,1111.5,308.5,1111.5,336.0,0.31737256050109863,True
6,0.24,18,3,referee,,,0.8477354645729065,1387.0,122.0,1410.0,168.0,1398.5,145.0,1398.5,168.0,0.31737256050109863,True
6,0.24,7,1,player,2.0,team_2,0.787266194820404,924.0,322.0,957.0,388.0,940.5,355.0,940.5,388.0,0.31737256050109863,True
7,0.28,3,1,player,1.0,team_1,0.9334377646446228,567.0,527.0,627.0,597.0,597.0,562.0,597.0,597.0,0.33689451217651367,True
7,0.28,1,1,player,1.0,team_1,0.9317010045051575,839.0,352.0,889.0,413.0,864.0,382.5,864.0,413.0,0.33689451217651367,True
7,0.28,8,1,player,1.0,team_1,0.9287419319152832,967.0,298.0,1008.0,359.0,987.5,328.5,987.5,359.0,0.33689451217651367,True
7,0.28,2,1,player,2.0,team_2,0.9268541932106018,576.0,691.0,632.0,791.0,604.0,741.0,604.0,791.0,0.33689451217651367,True
7,0.28,4,1,player,2.0,team_2,0.9209022521972656,628.0,498.0,675.0,571.0,651.5,534.5,651.5,571.0,0.33689451217651367,True
7,0.28,16,2,goalkeeper,,,0.9207292795181274,550.0,281.0,585.0,355.0,567.5,318.0,567.5,355.0,0.33689451217651367,True
7,0.28,9,1,player,1.0,team_1,0.920517086982727,1425.0,524.0,1460.0,611.0,1442.5,567.5,1442.5,611.0,0.33689451217651367,True
7,0.28,11,1,player,1.0,team_1,0.9194549918174744,738.0,388.0,784.0,455.0,761.0,421.5,761.0,455.0,0.33689451217651367,True
7,0.28,12,1,player,2.0,team_2,0.9147292971611023,975.0,587.0,1011.0,674.0,993.0,630.5,993.0,674.0,0.33689451217651367,True
7,0.28,10,1,player,2.0,team_2,0.9146514534950256,1546.0,491.0,1581.0,569.0,1563.5,530.0,1563.5,569.0,0.33689451217651367,True
7,0.28,15,1,player,2.0,team_2,0.9131583571434021,1430.0,831.0,1477.0,945.0,1453.5,888.0,1453.5,945.0,0.33689451217651367,True
7,0.28,14,1,player,1.0,team_1,0.9129143953323364,1282.0,262.0,1311.0,326.0,1296.5,294.0,1296.5,326.0,0.33689451217651367,True
7,0.28,6,1,player,1.0,team_1,0.9064411520957947,454.0,739.0,501.0,838.0,477.5,788.5,477.5,838.0,0.33689451217651367,True
7,0.28,5,1,player,1.0,team_1,0.9055551886558533,482.0,641.0,530.0,740.0,506.0,690.5,506.0,740.0,0.33689451217651367,True
7,0.28,21,1,player,2.0,team_2,0.9031543731689453,1088.0,281.0,1125.0,337.0,1106.5,309.0,1106.5,337.0,0.33689451217651367,True
7,0.28,13,1,player,2.0,team_2,0.8979994654655457,348.0,768.0,381.0,876.0,364.5,822.0,364.5,876.0,0.33689451217651367,True
7,0.28,17,1,player,2.0,team_2,0.8961263298988342,1708.0,208.0,1731.0,272.0,1719.5,240.0,1719.5,272.0,0.33689451217651367,True
7,0.28,20,1,player,2.0,team_2,0.8910216689109802,1094.0,320.0,1122.0,390.0,1108.0,355.0,1108.0,390.0,0.33689451217651367,True
7,0.28,19,1,player,1.0,team_1,0.8892419338226318,888.0,336.0,933.0,402.0,910.5,369.0,910.5,402.0,0.33689451217651367,True
7,0.28,18,3,referee,,,0.877163827419281,1381.0,120.0,1407.0,168.0,1394.0,144.0,1394.0,168.0,0.33689451217651367,True
7,0.28,7,1,player,2.0,team_2,0.7626989483833313,920.0,319.0,954.0,400.0,937.0,359.5,937.0,400.0,0.33689451217651367,True
8,0.32,2,1,player,2.0,team_2,0.935364842414856,574.0,690.0,630.0,791.0,602.0,740.5,602.0,791.0,0.30649566650390625,True
8,0.32,3,1,player,1.0,team_1,0.933788537979126,561.0,525.0,624.0,598.0,592.5,561.5,592.5,598.0,0.30649566650390625,True
